acct_0107,10.0.2.61
acct_0108,10.0.2.50
acct_0108,10.0.1.70
acct_0108,10.0.1.21
acct_0109,10.0.1.62
acct_0110,10.0.0.29
acct_0110,10.0.1.226
acct_0111,10.0.0.55
acct_0111,10.0.0.88
acct_0111,10.0.1.180
acct_0111,10.0.1.145
acct_0112,10.0.2.34
acct_0112,10.0.0.80
acct_0113,10.0.0.99
acct_0113,10.0.1.210
acct_0113,10.0.1.61
acct_0113,10.0.1.220
acct_0114,10.0.1.116
acct_0114,10.0.1.145
acct_0114,10.0.0.187
acct_0115,10.0.0.66
acct_0116,10.0.1.216
acct_0116,10.0.0.174
acct_0116,10.0.1.33
acct_0116,10.0.1.100
acct_0117,10.0.0.109
acct_0117,10.0.1.77
acct_0117,10.0.2.57
acct_0117,10.0.0.72
acct_0118,10.0.0.244
acct_0118,10.0.0.249
acct_0118,10.0.2.49
acct_0118,10.0.0.162
acct_0119,10.0.1.189
acct_0119,10.0.2.68
acct_0119,10.0.1.94
acct_0119,10.0.2.45
acct_0120,10.0.2.75
acct_0121,10.0.2.56
acct_0121,10.0.0.99
acct_0121,10.0.1.199
acct_0122,10.0.1.132
acct_0123,10.0.0.142
acct_0123,10.0.2.82
acct_0124,10.0.0.152
acct_0124,10.0.1.207
acct_0125,10.0.0.200
acct_0125,10.0.0.210
acct_0125,10.0.1.68
acct_0125,10.0.1.50
acct_0126,10.0.2.84
acct_0127,10.0.0.0
acct_0128,10.0.1.186
acct_0128,10.0.1.147
acct_0129,10.0.1.189
acct_0129,10.0.2.46
acct_0129,10.0.0.216
acct_0129,10.0.0.177
acct_0130,10.0.1.112
acct_0130,10.0.1.171
acct_0130,10.0.0.157
acct_0130,10.0.1.39
acct_0131,10.0.0.16
acct_0132,10.0.1.169
acct_0132,10.0.1.210
acct_0133,10.0.2.53
acct_0133,10.0.1.204
acct_0133,10.0.1.137
acct_0133,10.0.1.107
acct_0134,10.0.2.79
acct_0135,10.0.1.164
acct_0135,10.0.2.47
acct_0135,10.0.2.78
acct_0136,10.0.1.121
acct_0136,10.0.0.115
acct_0136,10.0.2.82
acct_0136,10.0.1.237
acct_0137,10.0.1.220
acct_0137,10.0.2.17
acct_0137,10.0.0.80
acct_0138,10.0.0.79
acct_0138,10.0.2.40
acct_0138,10.0.2.81
acct_0138,10.0.1.63
acct_0139,10.0.1.224
acct_0140,10.0.1.45
acct_0140,10.0.1.40
acct_0140,10.0.0.171
acct_0141,10.0.1.228
acct_0142,10.0.0.27
acct_0142,10.0.1.37
acct_0142,10.0.1.240
acct_0143,10.0.1.2
acct_0143,10.0.0.135
acct_0143,10.0.1.31
acct_0144,10.0.0.154
acct_0144,10.0.1.201
acct_0145,10.0.1.240
acct_0145,10.0.0.185
acct_0146,10.0.0.148
acct_0147,10.0.1.136
acct_0147,10.0.0.243
acct_0147,10.0.1.194
acct_0147,10.0.0.171
acct_0148,10.0.0.53
acct_0149,10.0.1.132
acct_0149,10.0.1.143
acct_0150,10.0.1.39
acct_0151,10.0.0.99
acct_0152,10.0.1.87
acct_0152,10.0.1.20
acct_0152,10.0.1.17
acct_0153,10.0.1.216
acct_0153,10.0.0.247
acct_0153,10.0.0.199
acct_0153,10.0.2.20
acct_0154,10.0.0.8
acct_0155,10.0.0.100
acct_0155,10.0.2.25
acct_0155,10.0.0.106
acct_0155,10.0.1.200
acct_0156,10.0.0.197
acct_0156,10.0.0.34
acct_0156,10.0.0.24
acct_0157,10.0.0.124
acct_0157,10.0.0.122
acct_0158,10.0.0.113
acct_0158,10.0.0.188
acct_0159,10.0.1.27
acct_0159,10.0.1.181
acct_0159,10.0.1.75
acct_0159,10.0.1.7
acct_0160,10.0.1.135
acct_0161,10.0.1.195
acct_0161,10.0.0.71
acct_0162,10.0.1.247
acct_0162,10.0.0.111
acct_0163,10.0.1.9
acct_0163,10.0.0.105
acct_0163,10.0.0.35
acct_0163,10.0.0.74
acct_0164,10.0.0.152
acct_0164,10.0.0.0
acct_0164,10.0.0.38
acct_0164,10.0.1.143
acct_0165,10.0.2.76
acct_0165,10.0.0.3
acct_0165,10.0.2.15
acct_0165,10.0.1.246
acct_0166,10.0.0.3
acct_0166,10.0.1.137
acct_0167,10.0.1.54
acct_0167,10.0.1.154
acct_0167,10.0.0.56
acct_0168,10.0.0.82
acct_0168,10.0.1.214
acct_0168,10.0.1.40
acct_0169,10.0.1.137
acct_0170,10.0.0.109
acct_0170,10.0.1.111
acct_0170,10.0.1.242
acct_0170,10.0.0.86
acct_0171,10.0.0.25
acct_0171,10.0.0.244
acct_0172,10.0.2.34
acct_0172,10.0.1.204
acct_0172,10.0.0.16
acct_0172,10.0.0.37
acct_0173,10.0.1.159
acct_0174,10.0.2.37
acct_0174,10.0.0.152
acct_0174,10.0.2.81
acct_0174,10.0.0.238
acct_0175,10.0.1.244
acct_0175,10.0.0.19
acct_0176,10.0.0.14
acct_0176,10.0.0.176
acct_0177,10.0.1.211
acct_0178,10.0.0.116
acct_0179,10.0.1.89
acct_0179,10.0.1.155
acct_0179,10.0.1.76
acct_0179,10.0.0.123
acct_0180,10.0.0.177
acct_0181,10.0.0.144
acct_0181,10.0.1.169
acct_0181,10.0.0.172
acct_0182,10.0.2.83
acct_0182,10.0.0.41
acct_0183,10.0.0.161
acct_0183,10.0.0.16
acct_0183,10.0.1.242
acct_0183,10.0.0.82
acct_0184,10.0.1.34
acct_0185,10.0.2.23
acct_0185,10.0.1.205
acct_0185,10.0.1.165
acct_0186,10.0.0.184
acct_0187,10.0.1.172
acct_0187,10.0.0.4
acct_0187,10.0.2.59
acct_0188,10.0.1.114
acct_0189,10.0.1.27
acct_0189,10.0.0.54
acct_0190,10.0.1.253
acct_0190,10.0.0.180
acct_0190,10.0.0.163
acct_0190,10.0.0.44
acct_0191,10.0.1.86
acct_0191,10.0.1.208
acct_0191,10.0.0.44
acct_0192,10.0.0.161
acct_0192,10.0.0.29
acct_0193,10.0.1.199
acct_0193,10.0.2.81
acct_0194,10.0.0.112
acct_0194,10.0.1.77
acct_0195,10.0.0.204
acct_0195,10.0.1.128
acct_0195,10.0.0.225
acct_0195,10.0.0.75
acct_0196,10.0.0.182
acct_0196,10.0.1.140
acct_0196,10.0.1.126
acct_0196,10.0.0.139
acct_0197,10.0.0.207
acct_0197,10.0.1.87
acct_0197,10.0.0.130
acct_0198,10.0.0.113
acct_0198,10.0.1.220
acct_0199,10.0.0.160
acct_0199,10.0.0.174
acct_0199,10.0.2.79
acct_0200,10.0.0.221
acct_0200,10.0.1.228
acct_0200,10.0.1.217
acct_0200,10.0.1.29
acct_0201,10.0.2.81
acct_0201,10.0.0.227
acct_0201,10.0.0.152
acct_0201,10.0.2.75
acct_0202,10.0.0.41
acct_0203,10.0.1.234
acct_0203,10.0.0.100
acct_0203,10.0.1.207
acct_0203,10.0.1.251
acct_0204,10.0.1.160
acct_0205,10.0.0.244
acct_0205,10.0.0.92
acct_0205,10.0.0.16
acct_0206,10.0.1.209
acct_0207,10.0.1.123
acct_0207,10.0.1.219
acct_0208,10.0.1.138
acct_0209,10.0.1.20
acct_0209,10.0.2.43
acct_0209,10.0.2.77
acct_0209,10.0.0.212
acct_0210,10.0.0.56
acct_0210,10.0.2.15
acct_0210,10.0.1.116
acct_0211,10.0.1.118
acct_0211,10.0.1.220
acct_0211,10.0.0.41
acct_0211,10.0.1.119
acct_0212,10.0.0.141
acct_0212,10.0.1.86
acct_0213,10.0.2.82
acct_0213,10.0.0.214
acct_0213,10.0.0.230
acct_0213,10.0.1.72
acct_0214,10.0.0.55
acct_0214,10.0.0.64
acct_0214,10.0.1.125
acct_0215,10.0.2.32
acct_0215,10.0.2.33
acct_0215,10.0.1.43
acct_0215,10.0.1.206
acct_0216,10.0.1.212
acct_0216,10.0.0.89
acct_0217,10.0.1.26
acct_0217,10.0.0.114
acct_0218,10.0.2.21
acct_0218,10.0.0.23
acct_0219,10.0.1.174
acct_0219,10.0.1.198
acct_0219,10.0.0.21
acct_0220,10.0.2.20
acct_0220,10.0.1.87
acct_0221,10.0.2.30
acct_0221,10.0.2.49
acct_0221,10.0.1.199
acct_0221,10.0.1.212
acct_0222,10.0.0.232
acct_0222,10.0.1.239
acct_0222,10.0.1.124
acct_0223,10.0.1.35
acct_0223,10.0.1.210
acct_0223,10.0.0.170
acct_0224,10.0.0.186
acct_0224,10.0.0.179
acct_0224,10.0.0.157
acct_0225,10.0.2.76
acct_0225,10.0.0.129
acct_0225,10.0.1.195
acct_0226,10.0.1.68
acct_0227,10.0.2.34
acct_0227,10.0.1.52
acct_0228,10.0.0.148
acct_0228,10.0.1.213
acct_0228,10.0.1.71
acct_0228,10.0.0.159
acct_0229,10.0.1.40
acct_0229,10.0.2.75
acct_0229,10.0.0.150
acct_0229,10.0.2.66
acct_0230,10.0.0.41
acct_0230,10.0.0.142
acct_0230,10.0.2.52
acct_0230,10.0.0.119
acct_0231,10.0.1.200
acct_0231,10.0.1.109
acct_0232,10.0.2.85
acct_0232,10.0.2.27
acct_0233,10.0.0.89
acct_0233,10.0.2.12
acct_0233,10.0.1.147
acct_0233,10.0.0.199
acct_0234,10.0.1.113
acct_0235,10.0.1.139
acct_0235,10.0.1.125
acct_0235,10.0.0.12
acct_0236,10.0.0.220
acct_0237,10.0.1.178
acct_0237,10.0.1.168
acct_0238,10.0.1.54
acct_0238,10.0.1.230
acct_0239,10.0.0.90
acct_0239,10.0.0.6
acct_0239,10.0.1.163
acct_0239,10.0.1.23
acct_0240,10.0.0.204
acct_0240,10.0.0.190
acct_0241,10.0.2.87
acct_0241,10.0.1.55
acct_0241,10.0.1.249
acct_0242,10.0.1.51
acct_0242,10.0.1.227
acct_0242,10.0.0.127
acct_0243,10.0.0.29
acct_0243,10.0.0.122
acct_0244,10.0.2.83
acct_0244,10.0.1.236
acct_0244,10.0.2.67
acct_0245,10.0.1.126
acct_0246,10.0.2.83
acct_0246,10.0.0.59
acct_0247,10.0.0.167
acct_0247,10.0.0.54
acct_0247,10.0.1.23
acct_0248,10.0.2.30
acct_0248,10.0.0.78
acct_0248,10.0.2.14
acct_0249,10.0.2.44
acct_0249,10.0.1.74
acct_0250,10.0.0.98
acct_0250,10.0.2.35
acct_0250,10.0.2.81
acct_0251,10.0.1.125
acct_0251,10.0.1.240
acct_0251,10.0.1.165
acct_0252,10.0.2.3
acct_0252,10.0.0.226
acct_0253,10.0.1.171
acct_0254,10.0.0.17
acct_0254,10.0.1.235
acct_0255,10.0.2.23
acct_0255,10.0.1.94
acct_0255,10.0.0.176
acct_0255,10.0.1.55
acct_0256,10.0.0.145
acct_0256,10.0.0.232
acct_0257,10.0.1.179
acct_0258,10.0.1.239
acct_0259,10.0.1.224
acct_0260,10.0.0.98
acct_0261,10.0.0.204
acct_0261,10.0.0.189
acct_0262,10.0.2.81
acct_0262,10.0.1.100
acct_0262,10.0.1.104
acct_0263,10.0.0.101
acct_0264,10.0.0.196
acct_0264,10.0.1.32
acct_0265,10.0.0.219
acct_0266,10.0.0.109
acct_0266,10.0.0.185
acct_0266,10.0.1.107
acct_0266,10.0.1.132
acct_0267,10.0.0.115
acct_0267,10.0.1.65
acct_0267,10.0.0.126
acct_0267,10.0.1.221
acct_0268,10.0.1.39
acct_0268,10.0.2.58
acct_0268,10.0.0.41
acct_0269,10.0.1.211
acct_0269,10.0.1.63
acct_0269,10.0.1.198
acct_0270,10.0.1.120
acct_0270,10.0.0.183
acct_0270,10.0.0.13
acct_0270,10.0.1.247
acct_0271,10.0.2.23
acct_0271,10.0.0.87
acct_0271,10.0.0.122
acct_0271,10.0.0.146
acct_0272,10.0.0.66
acct_0272,10.0.1.116
acct_0273,10.0.0.125
acct_0273,10.0.0.238
acct_0273,10.0.1.178
acct_0273,10.0.1.255
acct_0274,10.0.1.231
acct_0274,10.0.1.158
acct_0274,10.0.1.240
acct_0275,10.0.0.125
acct_0276,10.0.0.101
acct_0277,10.0.0.27
acct_0277,10.0.0.183
acct_0277,10.0.1.135
acct_0277,10.0.1.78
acct_0278,10.0.2.20
acct_0279,10.0.1.246
acct_0279,10.0.2.4
acct_0279,10.0.1.11
acct_0279,10.0.2.43
acct_0280,10.0.1.184
acct_0281,10.0.1.66
acct_0281,10.0.1.129
acct_0281,10.0.1.197
acct_0281,10.0.1.214
acct_0282,10.0.0.168
acct_0282,10.0.1.247
acct_0282,10.0.1.185
acct_0283,10.0.2.70
acct_0284,10.0.1.231
acct_0284,10.0.2.63
acct_0284,10.0.0.160
acct_0284,10.0.2.6
acct_0285,10.0.1.35
acct_0285,10.0.1.72
acct_0285,10.0.0.62
acct_0286,10.0.1.101
acct_0286,10.0.2.85
acct_0286,10.0.0.27
acct_0287,10.0.1.109
acct_0287,10.0.1.165
acct_0287,10.0.1.103
acct_0288,10.0.0.86
acct_0288,10.0.0.67
acct_0288,10.0.1.56
acct_0289,10.0.0.38
acct_0289,10.0.1.215
acct_0289,10.0.1.176
acct_0290,10.0.1.68
acct_0291,10.0.0.210
acct_0292,10.0.1.50
acct_0292,10.0.1.116
acct_0293,10.0.1.38
acct_0293,10.0.1.15
acct_0294,10.0.2.80
acct_0295,10.0.1.181
acct_0295,10.0.0.214
acct_0295,10.0.1.99
acct_0295,10.0.0.78
acct_0296,10.0.0.204
acct_0296,10.0.1.168
acct_0296,10.0.1.155
acct_0297,10.0.2.16
acct_0298,10.0.1.222
acct_0298,10.0.1.18
acct_0299,10.0.1.117
acct_0299,10.0.1.217
acct_0300,10.0.1.189
acct_0300,10.0.1.164
acct_0300,10.0.1.70
acct_0301,10.0.1.166
acct_0301,10.0.1.17
acct_0302,10.0.1.159
acct_0302,10.0.0.244
acct_0303,10.0.1.61
acct_0303,10.0.1.219
acct_0304,10.0.1.23
acct_0304,10.0.0.139
acct_0305,10.0.0.43
acct_0305,10.0.1.241
acct_0306,10.0.1.65
acct_0307,10.0.1.150
acct_0308,10.0.2.22
acct_0309,10.0.1.64
acct_0310,10.0.0.147
acct_0310,10.0.0.109
acct_0311,10.0.1.4
acct_0311,10.0.0.57
acct_0311,10.0.1.246
acct_0311,10.0.2.34
acct_0312,10.0.1.230
acct_0312,10.0.0.252
acct_0312,10.0.1.28
acct_0312,10.0.0.148
acct_0313,10.0.0.55
acct_0314,10.0.1.60
acct_0314,10.0.1.115
acct_0314,10.0.0.124
acct_0314,10.0.2.35
acct_0315,10.0.1.146
acct_0316,10.0.1.48
acct_0316,10.0.0.215
acct_0317,10.0.1.160
acct_0317,10.0.0.34
acct_0317,10.0.1.24
acct_0318,10.0.1.226
acct_0318,10.0.1.166
acct_0318,10.0.1.84
acct_0318,10.0.1.176
acct_0319,10.0.2.6
acct_0319,10.0.0.67
acct_0319,10.0.1.104
acct_0320,10.0.0.188
acct_0321,10.0.1.56
acct_0321,10.0.1.65
acct_0322,10.0.0.255
acct_0322,10.0.2.16
acct_0323,10.0.1.71
acct_0323,10.0.1.206
acct_0323,10.0.1.233
acct_0323,10.0.0.136
acct_0324,10.0.1.32
acct_0324,10.0.0.203
acct_0324,10.0.0.86
acct_0325,10.0.0.21
acct_0325,10.0.0.23
acct_0326,10.0.1.12
acct_0326,10.0.0.172
acct_0327,10.0.0.91
acct_0327,10.0.1.120
acct_0328,10.0.1.208
acct_0328,10.0.1.250
acct_0328,10.0.0.121
acct_0328,10.0.0.229
acct_0329,10.0.1.250
acct_0329,10.0.1.135
acct_0329,10.0.0.133
acct_0330,10.0.0.193
acct_0330,10.0.1.172
acct_0330,10.0.0.184
acct_0331,10.0.0.241
acct_0331,10.0.1.205
acct_0331,10.0.0.254
acct_0332,10.0.1.151
acct_0332,10.0.0.217
acct_0332,10.0.1.136
acct_0333,10.0.2.58
acct_0334,10.0.1.226
acct_0334,10.0.1.106
acct_0335,10.0.2.4
acct_0335,10.0.1.134
acct_0335,10.0.1.53
acct_0336,10.0.1.10
acct_0336,10.0.0.173
acct_0337,10.0.2.31
acct_0337,10.0.1.187
acct_0337,10.0.0.145
acct_0338,10.0.0.130
acct_0339,10.0.1.13
acct_0339,10.0.1.14
acct_0339,10.0.2.17
acct_0340,10.0.2.57
acct_0340,10.0.1.194
acct_0341,10.0.0.187
acct_0341,10.0.0.36
acct_0342,10.0.0.118
acct_0342,10.0.1.250
acct_0342,10.0.0.41
acct_0342,10.0.1.196
acct_0343,10.0.0.126
acct_0343,10.0.1.101
acct_0344,10.0.2.8
acct_0344,10.0.1.23
acct_0345,10.0.1.170
acct_0345,10.0.0.78
acct_0346,10.0.0.124
acct_0346,10.0.1.147
acct_0346,10.0.1.126
acct_0347,10.0.0.29
acct_0347,10.0.0.83
acct_0348,10.0.1.81
acct_0349,10.0.1.76
acct_0349,10.0.2.70
acct_0349,10.0.0.132
acct_0349,10.0.0.216
acct_0350,10.0.1.74
acct_0350,10.0.0.56
acct_0350,10.0.0.72
acct_0351,10.0.1.152
acct_0351,10.0.0.91
acct_0352,10.0.1.35
acct_0352,10.0.0.157
acct_0352,10.0.0.123
acct_0352,10.0.1.49
acct_0353,10.0.1.111
acct_0353,10.0.0.98
acct_0354,10.0.1.141
acct_0354,10.0.1.231
acct_0354,10.0.1.18
acct_0354,10.0.2.64
acct_0355,10.0.1.188
acct_0355,10.0.1.180
acct_0356,10.0.1.218
acct_0356,10.0.0.229
acct_0356,10.0.0.158
acct_0357,10.0.1.41
acct_0358,10.0.1.51
acct_0358,10.0.0.254
acct_0359,10.0.0.46
acct_0360,10.0.1.166
acct_0360,10.0.0.96
acct_0360,10.0.1.219
acct_0360,10.0.2.70
acct_0361,10.0.2.3
acct_0362,10.0.0.183
acct_0362,10.0.0.186
acct_0362,10.0.1.146
acct_0362,10.0.0.46
acct_0363,10.0.1.204
acct_0363,10.0.1.15
acct_0363,10.0.1.93
acct_0363,10.0.0.191
acct_0364,10.0.0.108
acct_0364,10.0.1.188
acct_0364,10.0.2.35
acct_0365,10.0.0.13
acct_0366,10.0.1.54
acct_0366,10.0.1.113
acct_0366,10.0.1.148
acct_0366,10.0.1.53
acct_0367,10.0.0.114
acct_0367,10.0.0.16
acct_0368,10.0.0.148
acct_0368,10.0.0.247
acct_0368,10.0.1.190
acct_0368,10.0.2.39
acct_0369,10.0.0.151
acct_0369,10.0.1.229
acct_0369,10.0.1.176
acct_0369,10.0.0.22
acct_0370,10.0.1.240
acct_0370,10.0.1.226
acct_0370,10.0.0.20
acct_0370,10.0.1.204
acct_0371,10.0.0.52
acct_0371,10.0.1.85
acct_0371,10.0.0.8
acct_0371,10.0.0.105
acct_0372,10.0.0.37
acct_0372,10.0.1.243
acct_0372,10.0.1.153
acct_0373,10.0.1.176
acct_0374,10.0.1.228
acct_0374,10.0.0.119
acct_0374,10.0.1.250
acct_0374,10.0.1.99
acct_0375,10.0.1.224
acct_0375,10.0.1.96
acct_0376,10.0.1.223
acct_0376,10.0.0.134
acct_0376,10.0.1.44
acct_0377,10.0.1.227
acct_0377,10.0.0.165
acct_0377,10.0.0.212
acct_0378,10.0.0.132
acct_0378,10.0.0.177
acct_0378,10.0.0.204
acct_0378,10.0.0.160
acct_0379,10.0.0.214
acct_0379,10.0.2.58
acct_0380,10.0.1.109
acct_0380,10.0.0.162
acct_0380,10.0.0.178
acct_0381,10.0.1.184
acct_0381,10.0.0.116
acct_0381,10.0.0.232
acct_0382,10.0.1.107
acct_0382,10.0.0.47
acct_0382,10.0.2.58
acct_0383,10.0.0.51
acct_0384,10.0.2.63
acct_0385,10.0.0.210
acct_0386,10.0.2.6
acct_0386,10.0.1.254
acct_0386,10.0.0.101
acct_0386,10.0.0.157
acct_0387,10.0.1.193
acct_0387,10.0.1.169
acct_0388,10.0.1.93
acct_0388,10.0.1.37
acct_0388,10.0.2.5
acct_0388,10.0.0.175
acct_0389,10.0.1.113
acct_0389,10.0.0.251
acct_0389,10.0.0.155
acct_0389,10.0.2.30
acct_0390,10.0.1.163
acct_0390,10.0.1.213
acct_0390,10.0.2.16
acct_0390,10.0.1.114
acct_0391,10.0.0.10
acct_0391,10.0.2.17
acct_0392,10.0.1.66
acct_0392,10.0.1.155
acct_0392,10.0.0.168
acct_0393,10.0.0.154
acct_0394,10.0.1.173
acct_0394,10.0.1.155
acct_0394,10.0.2.54
acct_0395,10.0.0.8
acct_0395,10.0.1.30
acct_0395,10.0.2.28
acct_0396,10.0.0.210
acct_0396,10.0.2.45
acct_0396,10.0.1.196
acct_0396,10.0.1.97
acct_0397,10.0.2.38
acct_0398,10.0.0.218
acct_0398,10.0.0.95
acct_0398,10.0.2.11
acct_0399,10.0.0.23
acct_0399,10.0.0.28
acct_0400,10.0.2.5
acct_0400,10.0.0.113
acct_0400,10.0.0.61
acct_0400,10.0.1.125
acct_0401,10.0.1.203
acct_0402,10.0.0.241
acct_0402,10.0.2.83
acct_0402,10.0.2.67
acct_0403,10.0.2.74
acct_0403,10.0.0.143
acct_0403,10.0.1.130
acct_0404,10.0.1.113
acct_0404,10.0.1.209
acct_0405,10.0.0.83
acct_0405,10.0.0.94
acct_0405,10.0.0.63
