acct_1065,merch_0002,3136.86,2024-04-23 00:00:00
acct_0441,merch_0005,4395.18,2024-04-15 00:00:00
acct_0519,merch_0187,2368.81,2023-05-19 00:00:00
acct_1372,merch_0093,2167.49,2025-07-23 00:00:00
acct_0021,merch_0198,4286.72,2023-10-18 00:00:00
acct_1249,merch_0063,3766.97,2024-10-07 00:00:00
acct_0116,merch_0053,1426.07,2025-01-28 00:00:00
acct_1576,merch_0060,4089.52,2023-12-16 00:00:00
acct_0938,merch_0023,4735.41,2023-02-03 00:00:00
acct_0333,merch_0074,858.86,2023-09-29 00:00:00
acct_0947,merch_0121,3892.13,2023-07-28 00:00:00
acct_1415,merch_0105,1639.52,2024-06-17 00:00:00
acct_0315,merch_0086,3404.31,2023-10-31 00:00:00
acct_1906,merch_0153,940.4,2024-10-10 00:00:00
acct_1484,merch_0124,779.79,2024-05-21 00:00:00
acct_0384,merch_0047,2888.35,2023-06-06 00:00:00
acct_1087,merch_0060,4831.75,2023-03-27 00:00:00
acct_1409,merch_0171,2108.85,2023-04-13 00:00:00
acct_1998,merch_0124,415.97,2023-04-12 00:00:00
acct_0073,merch_0153,3164.93,2024-04-06 00:00:00
acct_0212,merch_0177,4859.54,2024-05-30 00:00:00
acct_1225,merch_0126,3689.33,2023-08-13 00:00:00
acct_1532,merch_0116,1286.38,2026-02-15 00:00:00
acct_0043,merch_0036,4292.92,2023-11-03 00:00:00
acct_1210,merch_0049,3247.94,2024-01-29 00:00:00
acct_0003,merch_0051,2720.91,2024-02-05 00:00:00
acct_0602,merch_0078,2241.95,2023-02-07 00:00:00
acct_1062,merch_0003,2567.44,2024-11-08 00:00:00
acct_0042,merch_0157,872.74,2025-02-05 00:00:00
acct_1568,merch_0156,3437.56,2023-05-27 00:00:00
acct_0641,merch_0127,3950.71,2025-07-06 00:00:00
acct_1437,merch_0162,949.21,2025-05-24 00:00:00
acct_0327,merch_0106,4394.36,2024-10-10 00:00:00
acct_0378,merch_0081,4610.35,2025-08-29 00:00:00
acct_0327,merch_0004,1825.53,2023-11-11 00:00:00
acct_1814,merch_0036,1778.98,2023-06-21 00:00:00
acct_0274,merch_0038,3287.89,2023-11-19 00:00:00
acct_0239,merch_0055,1646.77,2025-04-20 00:00:00
acct_1322,merch_0170,903.18,2024-08-30 00:00:00
acct_0368,merch_0085,2185.75,2023-06-05 00:00:00
acct_1276,merch_0086,183.99,2026-02-02 00:00:00
acct_1557,merch_0146,250.22,2024-07-12 00:00:00
acct_1742,merch_0016,3536.64,2023-11-18 00:00:00
acct_0171,merch_0044,4259.99,2023-07-13 00:00:00
acct_0762,merch_0182,1515.56,2023-08-19 00:00:00
acct_0314,merch_0137,2205.43,2025-05-04 00:00:00
acct_0822,merch_0195,4473.47,2023-08-01 00:00:00
acct_1087,merch_0014,1347.61,2026-01-05 00:00:00
acct_0625,merch_0010,711.15,2023-01-02 00:00:00
acct_0363,merch_0113,4643.94,2025-10-16 00:00:00
acct_0983,merch_0083,4167.95,2025-12-02 00:00:00
acct_1965,merch_0102,3207.14,2024-07-31 00:00:00
acct_1587,merch_0185,637.82,2025-06-10 00:00:00
acct_0366,merch_0078,1006.87,2023-02-05 00:00:00
acct_0093,merch_0136,857.32,2024-06-02 00:00:00
acct_1991,merch_0130,1442.95,2025-09-21 00:00:00
acct_1163,merch_0023,4316.27,2023-08-18 00:00:00
acct_1259,merch_0150,809.45,2025-04-12 00:00:00
acct_1255,merch_0024,2898.07,2025-12-14 00:00:00
acct_1052,merch_0005,1035.85,2026-01-30 00:00:00
acct_0712,merch_0138,1023.71,2023-11-27 00:00:00
acct_1114,merch_0000,983.33,2023-07-17 00:00:00
acct_0095,merch_0062,4057.58,2024-07-07 00:00:00
acct_1841,merch_0090,2771.67,2023-01-04 00:00:00
acct_0331,merch_0168,2118.75,2023-12-17 00:00:00
acct_1571,merch_0101,359.12,2025-07-12 00:00:00
acct_0885,merch_0062,4122.04,2025-06-12 00:00:00
acct_0363,merch_0128,2801.26,2024-02-28 00:00:00
acct_0789,merch_0054,3958.54,2024-02-22 00:00:00
acct_0834,merch_0086,3747.57,2025-11-01 00:00:00
acct_1808,merch_0045,4819.2,2025-04-04 00:00:00
acct_0214,merch_0198,2198.56,2024-09-16 00:00:00
acct_1620,merch_0183,1045.57,2024-04-07 00:00:00
acct_0203,merch_0187,2725.79,2025-11-06 00:00:00
acct_0715,merch_0135,974.83,2023-05-10 00:00:00
acct_1450,merch_0103,3833.06,2023-02-10 00:00:00
acct_0987,merch_0108,1958.93,2023-03-30 00:00:00
acct_1481,merch_0001,4136.33,2023-12-09 00:00:00
acct_1913,merch_0063,2637.1,2024-06-29 00:00:00
acct_1272,merch_0104,2362.09,2025-06-29 00:00:00
acct_1353,merch_0183,932.07,2023-02-04 00:00:00
acct_0308,merch_0178,1984.41,2025-01-24 00:00:00
acct_0817,merch_0156,1953.14,2023-12-16 00:00:00
acct_1177,merch_0114,516.29,2024-10-24 00:00:00
acct_1263,merch_0087,2986.22,2023-11-29 00:00:00
acct_1233,merch_0195,3372.25,2023-01-19 00:00:00
acct_0610,merch_0113,725.69,2023-02-16 00:00:00
acct_0973,merch_0108,3835.92,2025-04-23 00:00:00
acct_0623,merch_0124,3834.13,2025-03-22 00:00:00
acct_0628,merch_0143,3414.59,2024-06-06 00:00:00
acct_1265,merch_0070,2876.34,2025-04-10 00:00:00
acct_1062,merch_0102,3168.07,2024-02-27 00:00:00
acct_1098,merch_0074,2689.43,2025-02-18 00:00:00
acct_1093,merch_0002,1362.84,2024-10-09 00:00:00
acct_0341,merch_0002,3218.05,2025-03-18 00:00:00
acct_0350,merch_0041,4186.69,2023-03-06 00:00:00
acct_1968,merch_0074,243.47,2025-03-30 00:00:00
acct_1846,merch_0045,139.49,2026-01-19 00:00:00
acct_1707,merch_0197,1824.92,2023-08-02 00:00:00
acct_1139,merch_0048,2721.14,2026-02-11 00:00:00
acct_1647,merch_0170,1682.91,2024-09-16 00:00:00
acct_1128,merch_0067,3113.33,2025-08-28 00:00:00
acct_1522,merch_0060,2788.99,2025-05-01 00:00:00
acct_1391,merch_0026,3615.01,2025-04-05 00:00:00
acct_1780,merch_0004,3002.38,2024-02-21 00:00:00
acct_1946,merch_0142,1967.64,2023-07-18 00:00:00
acct_1157,merch_0170,4136.07,2026-01-13 00:00:00
acct_0602,merch_0128,2271.69,2023-04-17 00:00:00
acct_1871,merch_0135,4565.72,2023-08-31 00:00:00
acct_0848,merch_0007,3231.56,2023-03-13 00:00:00
acct_0097,merch_0077,1393.35,2024-08-28 00:00:00
acct_0516,merch_0100,3027.19,2023-03-30 00:00:00
acct_1362,merch_0102,4775.73,2026-02-18 00:00:00
acct_0766,merch_0096,1539.37,2023-03-21 00:00:00
acct_1251,merch_0035,2209.13,2025-09-05 00:00:00
acct_0871,merch_0031,932.39,2024-01-06 00:00:00
acct_0679,merch_0112,1116.5,2024-08-26 00:00:00
acct_0529,merch_0077,1571.15,2025-03-07 00:00:00
acct_1402,merch_0153,1662.12,2024-04-01 00:00:00
acct_0349,merch_0136,4248.11,2024-04-19 00:00:00
acct_0012,merch_0073,4160.66,2023-10-08 00:00:00
acct_0712,merch_0000,553.06,2023-04-26 00:00:00
acct_0807,merch_0017,3309.14,2023-07-07 00:00:00
acct_1595,merch_0162,1222.3,2023-10-21 00:00:00
acct_1013,merch_0137,2156.71,2024-07-08 00:00:00
acct_1498,merch_0082,3106.55,2026-02-12 00:00:00
acct_0657,merch_0149,1657.38,2024-01-06 00:00:00
acct_0348,merch_0182,4216.41,2023-10-14 00:00:00
acct_0207,merch_0083,622.5,2025-10-25 00:00:00
acct_1259,merch_0086,2270.7,2023-04-23 00:00:00
acct_1083,merch_0078,3201.82,2025-01-13 00:00:00
acct_0529,merch_0120,2297.83,2024-07-05 00:00:00
acct_0749,merch_0076,1113.38,2023-10-17 00:00:00
acct_1083,merch_0028,3729.58,2024-08-28 00:00:00
acct_1728,merch_0179,639.46,2024-09-06 00:00:00
acct_1169,merch_0154,1037.22,2024-08-15 00:00:00
acct_0682,merch_0007,2467.24,2025-12-30 00:00:00
acct_0255,merch_0017,1127.98,2023-06-20 00:00:00
acct_0490,merch_0109,3239.33,2024-01-09 00:00:00
acct_1050,merch_0142,2554.84,2023-12-25 00:00:00
acct_0019,merch_0047,4144.69,2025-06-09 00:00:00
acct_0128,merch_0177,948.62,2025-06-30 00:00:00
acct_0669,merch_0186,3321.42,2024-11-01 00:00:00
acct_1663,merch_0025,3932.03,2023-04-13 00:00:00
acct_1768,merch_0048,1813.39,2025-09-06 00:00:00
acct_1780,merch_0113,2507.99,2025-09-08 00:00:00
acct_1911,merch_0150,2982.82,2025-03-25 00:00:00
acct_0635,merch_0034,1089.01,2025-03-22 00:00:00
acct_1178,merch_0067,4448.86,2025-05-30 00:00:00
acct_0699,merch_0176,3067.48,2023-03-01 00:00:00
acct_0982,merch_0059,2908.33,2025-12-24 00:00:00
acct_1400,merch_0180,1734.88,2023-07-14 00:00:00
acct_1590,merch_0149,1522.83,2025-07-26 00:00:00
acct_0349,merch_0198,4558.65,2025-01-29 00:00:00
acct_0672,merch_0193,3564.39,2024-12-14 00:00:00
acct_1936,merch_0045,3722.39,2023-04-16 00:00:00
acct_1679,merch_0048,1531.24,2026-01-11 00:00:00
acct_1858,merch_0118,2286.67,2023-06-17 00:00:00
acct_1660,merch_0108,3960.04,2024-02-27 00:00:00
acct_1789,merch_0133,2639.21,2025-03-12 00:00:00
acct_0429,merch_0137,2538.75,2025-06-08 00:00:00
acct_1708,merch_0147,444.94,2024-11-20 00:00:00
acct_1706,merch_0094,2254.21,2023-04-07 00:00:00
acct_1147,merch_0149,2154.87,2025-05-16 00:00:00
acct_1685,merch_0190,1899.66,2024-10-03 00:00:00
acct_1537,merch_0191,3784.99,2025-08-09 00:00:00
acct_0021,merch_0032,4794.7,2025-12-26 00:00:00
acct_0971,merch_0089,715.29,2024-10-07 00:00:00
acct_1468,merch_0015,261.45,2024-11-02 00:00:00
acct_0613,merch_0102,3587.44,2024-02-28 00:00:00
acct_0286,merch_0176,2227.36,2024-03-20 00:00:00
acct_1475,merch_0053,2034.67,2024-05-17 00:00:00
acct_1635,merch_0160,348.75,2023-01-15 00:00:00
acct_0658,merch_0023,4375.38,2025-05-31 00:00:00
acct_1957,merch_0022,2279.3,2024-05-19 00:00:00
acct_1762,merch_0149,4111.04,2024-05-05 00:00:00
acct_0380,merch_0025,1766.25,2023-08-25 00:00:00
acct_0504,merch_0168,4784.77,2023-03-29 00:00:00
acct_0839,merch_0075,1748.42,2024-05-25 00:00:00
acct_0168,merch_0017,4045.83,2024-06-09 00:00:00
acct_1398,merch_0159,428.89,2023-08-03 00:00:00
acct_0945,merch_0085,4746.51,2024-02-24 00:00:00
acct_1675,merch_0067,4599.28,2025-04-18 00:00:00
acct_0277,merch_0067,4901.64,2023-01-17 00:00:00
acct_1385,merch_0193,2293.77,2025-12-19 00:00:00
acct_1212,merch_0147,3981.52,2023-02-14 00:00:00
acct_1632,merch_0066,2121.03,2025-04-03 00:00:00
acct_1762,merch_0145,3313.41,2023-01-08 00:00:00
acct_1035,merch_0157,3829.48,2024-07-23 00:00:00
acct_1567,merch_0028,4362.29,2024-12-19 00:00:00
acct_0485,merch_0137,4165.59,2024-11-04 00:00:00
acct_0929,merch_0116,4237.0,2023-09-10 00:00:00
acct_0402,merch_0141,3226.93,2025-05-20 00:00:00
acct_0245,merch_0069,573.01,2025-02-24 00:00:00
acct_1568,merch_0053,223.82,2024-09-16 00:00:00
acct_1556,merch_0126,4510.67,2025-11-04 00:00:00
acct_0962,merch_0131,3276.9,2025-01-05 00:00:00
acct_0479,merch_0115,2053.28,2025-08-30 00:00:00
acct_1929,merch_0163,1778.08,2025-11-15 00:00:00
acct_1985,merch_0101,972.13,2023-09-19 00:00:00
acct_1766,merch_0156,1201.59,2023-06-24 00:00:00
acct_1412,merch_0025,4202.39,2024-07-11 00:00:00
acct_0326,merch_0141,1887.6,2024-05-06 00:00:00
acct_0121,merch_0025,2439.47,2024-09-25 00:00:00
acct_1891,merch_0139,763.78,2024-07-21 00:00:00
acct_0057,merch_0121,3664.44,2026-02-16 00:00:00
acct_0798,merch_0052,4334.47,2025-04-13 00:00:00
acct_0764,merch_0036,4959.69,2024-09-03 00:00:00
acct_0028,merch_0044,4170.29,2024-03-14 00:00:00
acct_0220,merch_0009,4150.76,2023-04-16 00:00:00
acct_0783,merch_0055,2186.52,2025-02-20 00:00:00
acct_1422,merch_0199,890.68,2023-11-07 00:00:00
acct_0402,merch_0002,4794.26,2023-03-05 00:00:00
acct_0974,merch_0024,1599.29,2023-05-03 00:00:00
acct_0279,merch_0003,4778.81,2026-02-27 00:00:00
acct_1340,merch_0027,899.74,2023-07-11 00:00:00
acct_1665,merch_0120,2853.54,2025-11-09 00:00:00
acct_1341,merch_0030,2503.29,2024-01-16 00:00:00
acct_1015,merch_0017,2868.92,2026-01-25 00:00:00
acct_0012,merch_0104,1321.33,2024-05-16 00:00:00
acct_0600,merch_0047,3943.27,2023-09-27 00:00:00
acct_0190,merch_0087,2016.69,2023-10-23 00:00:00
acct_1866,merch_0036,1385.9,2023-06-18 00:00:00
acct_1871,merch_0149,3338.38,2023-02-04 00:00:00
acct_1519,merch_0046,2258.08,2025-08-29 00:00:00
acct_0046,merch_0164,3388.29,2025-05-11 00:00:00
acct_0646,merch_0120,1162.01,2023-09-25 00:00:00
acct_1334,merch_0184,3033.26,2024-09-06 00:00:00
acct_1987,merch_0177,712.99,2024-12-07 00:00:00
acct_1106,merch_0033,604.14,2023-03-17 00:00:00
acct_1803,merch_0187,4967.17,2024-08-07 00:00:00
acct_1097,merch_0142,2097.44,2025-09-07 00:00:00
acct_1799,merch_0032,4904.29,2025-05-12 00:00:00
acct_0776,merch_0134,4543.88,2025-10-21 00:00:00
acct_0934,merch_0112,167.0,2024-04-17 00:00:00
acct_1141,merch_0146,488.43,2023-08-13 00:00:00
acct_0103,merch_0196,2877.84,2025-12-19 00:00:00
acct_1995,merch_0050,1995.54,2023-09-19 00:00:00
acct_0471,merch_0111,2724.65,2025-11-10 00:00:00
acct_1934,merch_0030,243.41,2023-11-20 00:00:00
acct_1977,merch_0110,2080.58,2024-07-15 00:00:00
acct_1463,merch_0042,98.16,2023-05-16 00:00:00
acct_1488,merch_0003,3447.28,2023-10-31 00:00:00
acct_0673,merch_0000,4399.31,2024-03-22 00:00:00
acct_1624,merch_0116,3731.69,2025-04-05 00:00:00
acct_0227,merch_0133,73.9,2025-11-23 00:00:00
acct_1593,merch_0064,4996.4,2023-09-06 00:00:00
acct_0787,merch_0060,3777.19,2023-11-08 00:00:00
acct_1515,merch_0002,3107.99,2025-03-06 00:00:00
acct_1501,merch_0140,1536.0,2023-06-18 00:00:00
acct_0528,merch_0005,1262.47,2023-04-14 00:00:00
acct_1671,merch_0070,4863.58,2025-11-20 00:00:00
acct_0510,merch_0185,637.77,2023-07-18 00:00:00
acct_1951,merch_0133,458.29,2023-07-16 00:00:00
acct_0651,merch_0165,3327.66,2026-02-11 00:00:00
acct_0530,merch_0038,2531.18,2024-09-24 00:00:00
acct_0387,merch_0017,1335.88,2023-01-25 00:00:00
acct_0663,merch_0105,1233.91,2025-04-25 00:00:00
acct_1767,merch_0183,2188.12,2023-10-31 00:00:00
acct_1659,merch_0023,3546.38,2026-01-09 00:00:00
acct_0311,merch_0131,731.98,2024-03-31 00:00:00
acct_1889,merch_0038,1480.48,2023-01-03 00:00:00
acct_0800,merch_0128,216.72,2024-12-10 00:00:00
acct_1017,merch_0119,3459.69,2023-10-06 00:00:00
acct_1869,merch_0105,3204.01,2024-01-30 00:00:00
acct_1947,merch_0004,1150.23,2025-07-19 00:00:00
acct_1946,merch_0027,2780.72,2024-11-10 00:00:00
acct_1406,merch_0161,4694.43,2023-12-28 00:00:00
acct_0708,merch_0029,138.6,2025-03-25 00:00:00
