acct_0008,acct_0013,436.3,2023-12-16 00:00:00,merch_0007
acct_0008,acct_0016,1755.63,2025-08-14 00:00:00,merch_0138
acct_0008,acct_0017,1187.38,2023-10-04 00:00:00,merch_0178
acct_0009,acct_0008,1263.5,2025-07-24 00:00:00,merch_0161
acct_0009,acct_0010,1779.13,2025-06-09 00:00:00,merch_0134
acct_0009,acct_0011,1160.81,2024-12-12 00:00:00,merch_0123
acct_0009,acct_0012,1648.47,2025-06-23 00:00:00,merch_0078
acct_0009,acct_0017,1726.3,2024-12-05 00:00:00,merch_0073
acct_0010,acct_0008,214.97,2025-10-04 00:00:00,merch_0193
acct_0010,acct_0009,216.44,2025-05-31 00:00:00,merch_0074
acct_0010,acct_0011,1634.18,2026-01-27 00:00:00,merch_0095
acct_0010,acct_0013,986.79,2024-05-26 00:00:00,merch_0041
acct_0010,acct_0014,1362.78,2025-02-13 00:00:00,merch_0056
acct_0010,acct_0016,631.21,2024-07-10 00:00:00,merch_0072
acct_0010,acct_0017,1157.5,2024-07-04 00:00:00,merch_0105
acct_0011,acct_0013,1014.98,2025-10-04 00:00:00,merch_0048
acct_0011,acct_0016,239.84,2023-07-29 00:00:00,merch_0072
acct_0012,acct_0008,1508.79,2024-04-21 00:00:00,merch_0023
acct_0012,acct_0010,815.44,2024-09-30 00:00:00,merch_0127
acct_0012,acct_0011,1034.63,2023-03-06 00:00:00,merch_0084
acct_0012,acct_0014,462.96,2024-06-29 00:00:00,merch_0198
acct_0012,acct_0016,526.89,2024-05-27 00:00:00,merch_0097
acct_0012,acct_0017,419.53,2024-05-24 00:00:00,merch_0098
acct_0013,acct_0008,997.33,2023-03-10 00:00:00,merch_0050
acct_0013,acct_0009,1587.79,2025-12-03 00:00:00,merch_0170
acct_0013,acct_0010,1051.09,2024-10-01 00:00:00,merch_0082
acct_0013,acct_0012,1540.5,2026-01-30 00:00:00,merch_0133
acct_0013,acct_0015,737.86,2025-01-08 00:00:00,merch_0013
acct_0013,acct_0016,592.02,2023-08-20 00:00:00,merch_0060
acct_0013,acct_0017,784.12,2023-12-09 00:00:00,merch_0070
acct_0014,acct_0008,912.45,2024-05-12 00:00:00,merch_0002
acct_0014,acct_0009,1245.94,2025-08-31 00:00:00,merch_0176
acct_0014,acct_0010,868.52,2023-07-03 00:00:00,merch_0063
acct_0014,acct_0013,1875.53,2023-05-03 00:00:00,merch_0015
acct_0014,acct_0017,393.3,2025-09-26 00:00:00,merch_0059
acct_0015,acct_0009,1360.36,2024-12-12 00:00:00,merch_0112
acct_0015,acct_0010,238.44,2025-02-12 00:00:00,merch_0091
acct_0015,acct_0011,651.25,2023-03-22 00:00:00,merch_0124
acct_0015,acct_0012,1206.24,2026-01-16 00:00:00,merch_0178
acct_0015,acct_0013,1220.06,2026-01-18 00:00:00,merch_0089
acct_0015,acct_0016,1761.79,2026-02-09 00:00:00,merch_0041
acct_0016,acct_0013,882.28,2024-01-15 00:00:00,merch_0004
acct_0016,acct_0014,855.34,2024-05-04 00:00:00,merch_0082
acct_0016,acct_0015,1384.92,2026-01-08 00:00:00,merch_0099
acct_0017,acct_0008,1578.32,2023-11-12 00:00:00,merch_0156
acct_0017,acct_0010,779.64,2023-07-17 00:00:00,merch_0133
acct_0017,acct_0011,278.8,2023-09-23 00:00:00,merch_0045
acct_0017,acct_0012,563.74,2025-09-21 00:00:00,merch_0049
acct_0017,acct_0014,1705.34,2025-09-30 00:00:00,merch_0134
acct_0017,acct_0015,1262.54,2023-04-11 00:00:00,merch_0093
acct_0018,acct_0019,1871.13,2023-06-13 00:00:00,merch_0119
acct_0018,acct_0020,309.26,2026-02-16 00:00:00,merch_0190
acct_0018,acct_0021,948.72,2025-01-25 00:00:00,merch_0181
acct_0018,acct_0023,1152.24,2023-05-25 00:00:00,merch_0077
acct_0019,acct_0021,382.21,2024-04-18 00:00:00,merch_0136
acct_0020,acct_0018,1226.05,2024-01-02 00:00:00,merch_0142
acct_0020,acct_0019,947.33,2023-08-05 00:00:00,merch_0196
acct_0020,acct_0021,844.33,2025-07-28 00:00:00,merch_0179
acct_0020,acct_0022,1789.08,2023-12-08 00:00:00,merch_0046
acct_0020,acct_0023,1108.45,2023-11-20 00:00:00,merch_0136
acct_0021,acct_0018,997.42,2024-12-22 00:00:00,merch_0080
acct_0021,acct_0019,1994.33,2025-01-31 00:00:00,merch_0105
acct_0021,acct_0020,975.06,2024-10-24 00:00:00,merch_0155
acct_0021,acct_0023,875.11,2026-01-31 00:00:00,merch_0190
acct_0022,acct_0019,1005.5,2025-03-24 00:00:00,merch_0000
acct_0022,acct_0020,1969.32,2023-02-03 00:00:00,merch_0132
acct_0022,acct_0023,211.82,2024-03-30 00:00:00,merch_0054
acct_0023,acct_0018,239.06,2024-07-19 00:00:00,merch_0141
acct_0023,acct_0019,1227.2,2023-11-13 00:00:00,merch_0024
acct_1433,acct_0633,3666.57,2023-07-28 00:00:00,merch_0059
acct_1433,acct_0205,1414.96,2025-11-05 00:00:00,merch_0059
acct_1927,acct_0794,519.04,2023-02-09 00:00:00,merch_0036
acct_0604,acct_1442,4715.03,2025-03-07 00:00:00,merch_0013
acct_0362,acct_0344,3187.54,2025-04-11 00:00:00,merch_0183
acct_1882,acct_0478,1609.88,2024-07-02 00:00:00,merch_0178
acct_1397,acct_0362,4991.14,2023-06-19 00:00:00,merch_0170
acct_1397,acct_1845,975.55,2025-01-01 00:00:00,merch_0170
acct_1397,acct_1785,2887.84,2023-01-22 00:00:00,merch_0170
acct_0323,acct_1761,2117.52,2023-04-14 00:00:00,merch_0020
acct_0690,acct_0439,4320.98,2024-01-10 00:00:00,merch_0088
acct_1340,acct_1405,3447.65,2024-06-15 00:00:00,merch_0112
acct_1264,acct_0695,208.35,2024-08-01 00:00:00,merch_0011
acct_1008,acct_0204,3836.68,2024-01-27 00:00:00,merch_0033
acct_1127,acct_0101,4657.21,2025-01-19 00:00:00,merch_0164
acct_1127,acct_1364,2265.44,2023-05-15 00:00:00,merch_0164
acct_0098,acct_0019,4913.71,2024-08-12 00:00:00,merch_0173
acct_1986,acct_0622,3875.66,2023-01-25 00:00:00,merch_0052
acct_1185,acct_0242,64.87,2024-12-14 00:00:00,merch_0032
acct_1798,acct_0439,2170.62,2025-11-03 00:00:00,merch_0156
acct_1557,acct_0582,368.83,2026-01-16 00:00:00,merch_0076
acct_1863,acct_0192,4779.29,2024-11-20 00:00:00,merch_0157
acct_0356,acct_1965,2749.94,2024-12-09 00:00:00,merch_0194
acct_1862,acct_0765,3445.82,2024-11-28 00:00:00,merch_0037
acct_1862,acct_0144,148.11,2025-04-14 00:00:00,merch_0037
acct_1862,acct_1973,1486.33,2023-01-27 00:00:00,merch_0037
acct_1319,acct_0039,2019.03,2025-05-27 00:00:00,merch_0140
acct_1319,acct_0792,2165.53,2025-09-04 00:00:00,merch_0140
acct_1319,acct_0538,180.06,2024-05-09 00:00:00,merch_0140
acct_1319,acct_0980,1527.81,2023-09-14 00:00:00,merch_0140
acct_1467,acct_1822,4784.26,2024-02-01 00:00:00,merch_0145
acct_0628,acct_1189,3509.5,2025-02-06 00:00:00,merch_0057
acct_0628,acct_1005,1402.5,2023-11-18 00:00:00,merch_0057
acct_0628,acct_0684,1017.87,2024-03-22 00:00:00,merch_0057
acct_0329,acct_1296,1772.3,2023-01-23 00:00:00,merch_0018
acct_0777,acct_0641,1312.76,2025-03-12 00:00:00,merch_0047
acct_0940,acct_1100,1311.12,2023-05-06 00:00:00,merch_0160
acct_1939,acct_1172,3527.16,2023-11-03 00:00:00,merch_0056
acct_0630,acct_0677,4287.26,2023-05-23 00:00:00,merch_0003
acct_0065,acct_1170,247.18,2025-05-13 00:00:00,merch_0173
acct_0065,acct_0011,1929.76,2026-01-12 00:00:00,merch_0173
acct_1138,acct_1870,2099.32,2024-06-02 00:00:00,merch_0062
acct_1138,acct_0181,1182.88,2025-06-28 00:00:00,merch_0062
acct_0450,acct_1627,723.6,2023-01-14 00:00:00,merch_0072
acct_0685,acct_1961,4877.62,2025-07-23 00:00:00,merch_0085
acct_1152,acct_1139,3960.27,2026-01-17 00:00:00,merch_0115
acct_1158,acct_1762,971.04,2023-12-17 00:00:00,merch_0151
acct_1579,acct_0867,1592.84,2025-03-20 00:00:00,merch_0011
acct_1726,acct_0492,2124.45,2024-01-02 00:00:00,merch_0002
acct_0289,acct_0937,1881.72,2025-12-02 00:00:00,merch_0047
acct_0289,acct_0948,2675.29,2023-09-16 00:00:00,merch_0047
acct_0289,acct_0002,2726.63,2023-08-23 00:00:00,merch_0047
acct_0186,acct_1640,1754.05,2023-11-28 00:00:00,merch_0057
acct_1127,acct_0012,945.62,2025-06-02 00:00:00,merch_0179
acct_0202,acct_1325,3986.55,2023-12-17 00:00:00,merch_0017
acct_1864,acct_1074,3939.1,2025-12-05 00:00:00,merch_0146
acct_1480,acct_0008,3447.66,2023-07-13 00:00:00,merch_0111
acct_1480,acct_1030,1337.76,2026-01-01 00:00:00,merch_0111
acct_0760,acct_0680,2773.68,2023-06-17 00:00:00,merch_0186
acct_0640,acct_1165,3760.64,2025-08-21 00:00:00,merch_0042
acct_0192,acct_0781,2802.26,2023-04-02 00:00:00,merch_0181
acct_0192,acct_1878,747.18,2025-12-31 00:00:00,merch_0181
acct_0192,acct_1567,2434.47,2024-03-18 00:00:00,merch_0181
acct_0137,acct_1121,4896.49,2023-11-13 00:00:00,merch_0130
acct_0982,acct_1841,903.27,2025-11-08 00:00:00,merch_0070
acct_1806,acct_0636,4337.85,2023-07-16 00:00:00,merch_0131
acct_1806,acct_1544,1456.48,2023-01-03 00:00:00,merch_0131
acct_1806,acct_0110,574.02,2024-03-13 00:00:00,merch_0131
acct_1806,acct_1259,918.91,2023-09-19 00:00:00,merch_0131
acct_1280,acct_1897,4201.48,2024-04-13 00:00:00,merch_0034
acct_0318,acct_0121,1297.21,2024-07-22 00:00:00,merch_0071
acct_0570,acct_1341,1096.54,2023-09-27 00:00:00,merch_0191
acct_1531,acct_0224,376.89,2025-01-07 00:00:00,merch_0147
acct_0401,acct_1435,100.53,2023-09-17 00:00:00,merch_0188
acct_0026,acct_0261,228.77,2024-03-01 00:00:00,merch_0012
acct_1463,acct_1425,788.88,2023-09-26 00:00:00,merch_0033
acct_1019,acct_0735,4259.91,2023-09-18 00:00:00,merch_0178
acct_0499,acct_0763,3603.37,2023-03-26 00:00:00,merch_0198
acct_1030,acct_0191,2118.75,2023-04-07 00:00:00,merch_0104
acct_0403,acct_0005,3426.8,2023-04-28 00:00:00,merch_0088
acct_1218,acct_0472,4677.77,2025-06-20 00:00:00,merch_0116
acct_0814,acct_1849,2943.58,2026-01-05 00:00:00,merch_0057
acct_0814,acct_1400,117.61,2023-11-28 00:00:00,merch_0057
acct_1225,acct_0183,2107.77,2023-06-01 00:00:00,merch_0120
acct_1771,acct_1245,252.34,2023-11-22 00:00:00,merch_0149
acct_1087,acct_0446,640.69,2023-03-01 00:00:00,merch_0067
acct_1977,acct_1519,2729.0,2024-07-19 00:00:00,merch_0017
acct_0802,acct_0332,796.64,2023-06-16 00:00:00,merch_0051
acct_0859,acct_0997,119.26,2023-04-25 00:00:00,merch_0093
acct_1812,acct_0754,4845.75,2025-05-05 00:00:00,merch_0100
acct_1542,acct_1796,4460.08,2025-02-23 00:00:00,merch_0059
acct_1904,acct_0313,466.36,2025-11-14 00:00:00,merch_0100
acct_0123,acct_0620,2927.01,2024-06-05 00:00:00,merch_0076
acct_0903,acct_1976,2185.85,2024-02-07 00:00:00,merch_0175
acct_1577,acct_0386,3600.53,2025-05-03 00:00:00,merch_0088
acct_1577,acct_1238,1161.94,2025-07-18 00:00:00,merch_0088
acct_1577,acct_0388,431.95,2023-12-12 00:00:00,merch_0088
acct_1577,acct_0789,447.33,2023-08-29 00:00:00,merch_0088
acct_0181,acct_0605,4844.85,2024-06-07 00:00:00,merch_0055
acct_1362,acct_0281,4602.19,2024-12-04 00:00:00,merch_0167
acct_0656,acct_0545,3383.86,2023-07-27 00:00:00,merch_0173
acct_1051,acct_1303,4437.11,2023-03-22 00:00:00,merch_0136
acct_1943,acct_1216,4754.34,2023-07-20 00:00:00,merch_0189
acct_0834,acct_0302,3215.38,2024-09-29 00:00:00,merch_0182
acct_0834,acct_1169,2063.96,2024-06-23 00:00:00,merch_0182
acct_0834,acct_0451,642.99,2024-11-24 00:00:00,merch_0182
acct_0834,acct_1648,756.29,2023-10-02 00:00:00,merch_0182
acct_1474,acct_1977,4813.91,2024-07-30 00:00:00,merch_0117
acct_0382,acct_1820,1859.88,2023-04-28 00:00:00,merch_0093
acct_0460,acct_0502,1340.67,2024-02-19 00:00:00,merch_0008
acct_0493,acct_0158,439.49,2025-01-19 00:00:00,merch_0171
acct_0830,acct_0057,1900.62,2024-06-30 00:00:00,merch_0094
acct_1594,acct_1490,1982.5,2026-02-28 00:00:00,merch_0172
acct_0677,acct_1630,2294.98,2024-07-03 00:00:00,merch_0184
acct_1846,acct_1876,3196.85,2024-02-13 00:00:00,merch_0092
acct_0894,acct_0759,2843.37,2024-07-08 00:00:00,merch_0100
acct_1491,acct_1217,3895.76,2025-02-21 00:00:00,merch_0016
acct_1855,acct_0574,676.04,2023-12-29 00:00:00,merch_0087
acct_0045,acct_1096,3503.82,2023-01-17 00:00:00,merch_0146
acct_1717,acct_1918,3110.71,2024-09-19 00:00:00,merch_0130
acct_1717,acct_0379,2293.23,2023-10-20 00:00:00,merch_0130
acct_1717,acct_0661,2370.26,2025-01-30 00:00:00,merch_0130
acct_1179,acct_0780,2015.52,2025-07-03 00:00:00,merch_0046
acct_1179,acct_0027,1386.94,2024-07-19 00:00:00,merch_0046
acct_0279,acct_0490,1871.32,2023-09-01 00:00:00,merch_0068
acct_0250,acct_1911,4077.51,2023-04-18 00:00:00,merch_0170
acct_1332,acct_1115,2938.43,2024-05-22 00:00:00,merch_0040
acct_1672,acct_0238,1539.94,2024-10-10 00:00:00,merch_0079
acct_1658,acct_0114,2291.39,2025-04-25 00:00:00,merch_0056
acct_0937,acct_0462,566.04,2023-02-07 00:00:00,merch_0007
acct_1405,acct_1496,653.81,2025-12-23 00:00:00,merch_0091
acct_0290,acct_1908,645.22,2025-01-24 00:00:00,merch_0186
acct_0189,acct_1876,4666.03,2024-07-29 00:00:00,merch_0081
acct_0742,acct_1670,4848.83,2024-07-26 00:00:00,merch_0189
acct_0886,acct_1821,4533.93,2025-08-01 00:00:00,merch_0066
acct_1393,acct_1332,4456.95,2025-10-17 00:00:00,merch_0012
acct_1393,acct_1316,2896.38,2023-02-21 00:00:00,merch_0012
acct_1416,acct_1083,2084.06,2024-11-30 00:00:00,merch_0189
acct_0455,acct_1853,2251.31,2025-07-16 00:00:00,merch_0033
acct_0819,acct_1396,1653.37,2024-01-21 00:00:00,merch_0049
acct_0228,acct_0570,4559.58,2023-04-06 00:00:00,merch_0195
acct_0731,acct_1669,804.88,2025-06-18 00:00:00,merch_0137
acct_0731,acct_0666,1964.78,2023-04-04 00:00:00,merch_0137
acct_0731,acct_0074,124.69,2023-11-08 00:00:00,merch_0137
acct_0990,acct_1753,3427.97,2023-09-20 00:00:00,merch_0016
acct_0654,acct_0948,3329.71,2024-02-04 00:00:00,merch_0030
acct_1237,acct_0616,1172.21,2023-09-10 00:00:00,merch_0196
acct_1562,acct_0815,2668.98,2023-06-27 00:00:00,merch_0126
acct_1860,acct_0071,1032.37,2024-02-10 00:00:00,merch_0096
acct_0718,acct_1452,813.16,2025-03-11 00:00:00,merch_0045
acct_0054,acct_1230,3242.13,2025-09-19 00:00:00,merch_0063
acct_1472,acct_0764,4833.48,2024-12-22 00:00:00,merch_0168
acct_1862,acct_0480,784.38,2023-11-05 00:00:00,merch_0163
acct_1668,acct_0906,1172.86,2024-01-25 00:00:00,merch_0133
acct_0356,acct_0002,1472.28,2025-08-28 00:00:00,merch_0176
acct_1831,acct_1600,4166.4,2024-12-26 00:00:00,merch_0057
acct_1831,acct_0874,306.97,2024-12-17 00:00:00,merch_0057
acct_1831,acct_1990,152.54,2025-03-24 00:00:00,merch_0057
acct_0187,acct_1858,292.33,2025-07-29 00:00:00,merch_0011
acct_0796,acct_1243,2514.28,2023-09-05 00:00:00,merch_0195
acct_0324,acct_1699,4275.02,2025-02-19 00:00:00,merch_0009
acct_0324,acct_0255,510.11,2023-07-24 00:00:00,merch_0009
acct_0324,acct_0725,1952.18,2026-02-07 00:00:00,merch_0009
acct_0455,acct_1828,4815.59,2026-02-21 00:00:00,merch_0161
acct_1446,acct_0183,4820.1,2025-10-06 00:00:00,merch_0170
acct_1290,acct_0890,4619.06,2024-06-20 00:00:00,merch_0136
acct_1596,acct_0824,2418.46,2024-10-26 00:00:00,merch_0113
acct_0268,acct_0297,1088.61,2024-03-19 00:00:00,merch_0176
acct_0290,acct_1950,848.86,2025-11-07 00:00:00,merch_0004
acct_1544,acct_1244,1495.58,2023-11-12 00:00:00,merch_0088
acct_1372,acct_1757,3715.81,2023-11-12 00:00:00,merch_0183
acct_1403,acct_1292,4308.15,2024-01-01 00:00:00,merch_0187
acct_0829,acct_0117,1916.28,2024-11-22 00:00:00,merch_0054
acct_0100,acct_1843,1978.58,2025-09-07 00:00:00,merch_0062
acct_0100,acct_0234,1618.14,2024-07-10 00:00:00,merch_0062
acct_0100,acct_0812,2066.84,2025-10-04 00:00:00,merch_0062
acct_0100,acct_0564,358.4,2024-04-28 00:00:00,merch_0062
acct_0012,acct_0994,3361.56,2024-04-14 00:00:00,merch_0143
acct_1581,acct_0249,3283.35,2024-10-25 00:00:00,merch_0038
acct_1581,acct_0146,698.27,2025-02-28 00:00:00,merch_0038
acct_1581,acct_0357,1233.81,2023-04-28 00:00:00,merch_0038
acct_1581,acct_1041,2364.41,2025-03-28 00:00:00,merch_0038
acct_0469,acct_1169,4149.45,2025-08-27 00:00:00,merch_0168
acct_0129,acct_0642,3665.96,2025-09-02 00:00:00,merch_0011
acct_0514,acct_1164,409.97,2023-12-23 00:00:00,merch_0160
acct_0754,acct_0177,2169.19,2024-07-02 00:00:00,merch_0018
acct_0754,acct_0700,1023.35,2024-07-10 00:00:00,merch_0018
acct_0754,acct_0034,1730.25,2023-07-07 00:00:00,merch_0018
acct_0754,acct_1180,2176.64,2024-03-09 00:00:00,merch_0018
acct_1210,acct_0657,2281.75,2025-10-14 00:00:00,merch_0091
acct_0123,acct_0977,4026.97,2023-10-08 00:00:00,merch_0004
acct_0890,acct_1999,833.56,2023-01-31 00:00:00,merch_0018
acct_1335,acct_1016,525.67,2023-07-03 00:00:00,merch_0038
acct_1926,acct_0413,2879.29,2025-05-30 00:00:00,merch_0158
acct_1089,acct_1160,3253.97,2025-04-11 00:00:00,merch_0009
acct_1071,acct_0971,1117.32,2023-12-04 00:00:00,merch_0109
acct_0990,acct_0473,445.52,2024-01-15 00:00:00,merch_0033
acct_0797,acct_1382,3834.97,2025-07-31 00:00:00,merch_0086
acct_1973,acct_1086,2697.09,2025-08-31 00:00:00,merch_0166
acct_0721,acct_0485,4211.27,2024-03-01 00:00:00,merch_0161
acct_1843,acct_1875,3506.5,2024-09-24 00:00:00,merch_0051
acct_1843,acct_1290,2321.39,2024-11-04 00:00:00,merch_0051
acct_0632,acct_0385,202.84,2025-11-15 00:00:00,merch_0172
acct_1184,acct_1304,1707.61,2024-04-22 00:00:00,merch_0031
acct_1184,acct_0247,1778.98,2024-12-21 00:00:00,merch_0031
acct_1724,acct_0048,3884.25,2025-09-22 00:00:00,merch_0096
acct_0579,acct_1153,3218.42,2024-08-04 00:00:00,merch_0122
acct_0579,acct_0002,463.83,2026-02-23 00:00:00,merch_0122
acct_0950,acct_0810,1565.54,2026-01-20 00:00:00,merch_0170
acct_1016,acct_0821,1523.83,2025-07-06 00:00:00,merch_0151
acct_0633,acct_1812,4707.93,2025-05-09 00:00:00,merch_0051
acct_0711,acct_0873,3468.6,2023-03-11 00:00:00,merch_0065
acct_0067,acct_0047,2063.19,2024-12-23 00:00:00,merch_0080
acct_0963,acct_0407,236.29,2025-03-01 00:00:00,merch_0069
acct_1262,acct_0381,4816.29,2025-06-22 00:00:00,merch_0020
acct_1262,acct_1158,1967.72,2023-10-09 00:00:00,merch_0020
acct_1262,acct_1165,2103.04,2024-04-01 00:00:00,merch_0020
acct_1262,acct_0657,657.37,2025-01-29 00:00:00,merch_0020
acct_1215,acct_0954,3609.13,2024-01-03 00:00:00,merch_0094
acct_0330,acct_1083,847.46,2025-04-26 00:00:00,merch_0172
acct_0613,acct_0480,4937.87,2024-10-05 00:00:00,merch_0157
acct_1074,acct_1271,4257.2,2024-11-17 00:00:00,merch_0156
acct_1889,acct_0576,2099.04,2025-06-09 00:00:00,merch_0063
acct_0676,acct_1543,1345.54,2024-08-21 00:00:00,merch_0190
acct_1452,acct_0527,3938.54,2024-09-17 00:00:00,merch_0156
acct_1452,acct_1900,1830.27,2024-05-15 00:00:00,merch_0156
acct_1452,acct_1542,1842.01,2024-06-13 00:00:00,merch_0156
acct_1452,acct_0564,1756.04,2024-08-06 00:00:00,merch_0156
acct_0463,acct_1177,4410.54,2025-04-19 00:00:00,merch_0067
acct_0463,acct_1713,1989.28,2026-02-23 00:00:00,merch_0067
acct_0463,acct_0350,481.01,2023-04-08 00:00:00,merch_0067
acct_0463,acct_1215,1018.15,2025-05-10 00:00:00,merch_0067
acct_0262,acct_1239,3628.6,2024-03-23 00:00:00,merch_0147
acct_1091,acct_1315,3864.16,2025-12-05 00:00:00,merch_0149
acct_0552,acct_0204,1283.43,2023-08-01 00:00:00,merch_0002
acct_1556,acct_1169,2255.44,2023-05-06 00:00:00,merch_0176
acct_1762,acct_0980,3820.33,2025-09-07 00:00:00,merch_0083
acct_1744,acct_1062,1771.35,2024-08-10 00:00:00,merch_0161
acct_0845,acct_0758,1716.56,2023-09-28 00:00:00,merch_0199
acct_0845,acct_0020,176.59,2024-07-23 00:00:00,merch_0199
acct_1160,acct_0886,4248.87,2025-02-20 00:00:00,merch_0016
acct_1160,acct_0457,1721.39,2023-02-26 00:00:00,merch_0016
acct_1160,acct_0289,2696.85,2024-12-29 00:00:00,merch_0016
acct_1160,acct_0218,452.26,2023-08-24 00:00:00,merch_0016
acct_0417,acct_1502,4325.68,2024-11-13 00:00:00,merch_0100
acct_1082,acct_1447,2994.78,2024-01-25 00:00:00,merch_0084
acct_1286,acct_1387,4205.94,2023-01-05 00:00:00,merch_0142
acct_1988,acct_1651,440.46,2024-03-23 00:00:00,merch_0017
acct_0738,acct_1131,1526.81,2024-06-15 00:00:00,merch_0178
acct_0794,acct_0453,468.98,2024-04-01 00:00:00,merch_0138
acct_0098,acct_1812,1063.28,2024-01-11 00:00:00,merch_0048
acct_0322,acct_1910,3370.21,2023-10-05 00:00:00,merch_0008
acct_0399,acct_0634,2314.72,2024-01-11 00:00:00,merch_0067
acct_1343,acct_0220,142.65,2024-04-20 00:00:00,merch_0169
acct_1186,acct_0851,2546.95,2025-03-22 00:00:00,merch_0138
acct_0066,acct_1130,3967.78,2024-10-04 00:00:00,merch_0181
acct_0288,acct_1165,4308.76,2025-02-20 00:00:00,merch_0192
acct_0102,acct_0313,4436.3,2023-07-03 00:00:00,merch_0165
acct_0997,acct_0897,4451.88,2023-05-12 00:00:00,merch_0119
acct_0076,acct_0618,1078.8,2024-10-14 00:00:00,merch_0014
acct_1098,acct_1625,3967.31,2025-01-20 00:00:00,merch_0012
acct_1669,acct_1145,3067.03,2024-07-28 00:00:00,merch_0108
acct_0371,acct_0918,3770.45,2023-11-23 00:00:00,merch_0050
acct_1065,acct_0313,3136.86,2024-04-23 00:00:00,merch_0002
acct_1065,acct_0676,1233.75,2023-08-09 00:00:00,merch_0002
acct_0441,acct_0418,4395.18,2024-04-15 00:00:00,merch_0005
acct_0519,acct_0836,2368.81,2023-05-19 00:00:00,merch_0187
acct_1372,acct_1845,2167.49,2025-07-23 00:00:00,merch_0093
acct_0021,acct_0896,4286.72,2023-10-18 00:00:00,merch_0198
acct_1249,acct_0711,3766.97,2024-10-07 00:00:00,merch_0063
acct_0116,acct_0355,1426.07,2025-01-28 00:00:00,merch_0053
acct_0116,acct_1864,730.95,2026-02-12 00:00:00,merch_0053
acct_1576,acct_0529,4089.52,2023-12-16 00:00:00,merch_0060
acct_1576,acct_1467,2757.8,2023-09-27 00:00:00,merch_0060
acct_1576,acct_0095,424.81,2024-08-29 00:00:00,merch_0060
acct_0938,acct_0139,4735.41,2023-02-03 00:00:00,merch_0023
acct_0333,acct_1961,858.86,2023-09-29 00:00:00,merch_0074
acct_0333,acct_0119,1346.07,2025-04-27 00:00:00,merch_0074
acct_0333,acct_1876,2502.41,2026-01-24 00:00:00,merch_0074
acct_0947,acct_1494,3892.13,2023-07-28 00:00:00,merch_0121
acct_1415,acct_1014,1639.52,2024-06-17 00:00:00,merch_0105
acct_1415,acct_1916,2593.68,2024-06-24 00:00:00,merch_0105
acct_1415,acct_0102,1189.64,2026-01-14 00:00:00,merch_0105
acct_1415,acct_0465,1633.63,2025-06-21 00:00:00,merch_0105
acct_0315,acct_1615,3404.31,2023-10-31 00:00:00,merch_0086
acct_1906,acct_0131,940.4,2024-10-10 00:00:00,merch_0153
acct_1906,acct_1601,2079.87,2025-02-28 00:00:00,merch_0153
acct_1906,acct_0807,2286.84,2024-07-31 00:00:00,merch_0153
acct_1906,acct_1459,801.43,2025-11-04 00:00:00,merch_0153
acct_1484,acct_1514,779.79,2024-05-21 00:00:00,merch_0124
acct_0384,acct_0924,2888.35,2023-06-06 00:00:00,merch_0047
